Image_ID,Model,Attack,Defense,Was_Successful_Attack,Defended_Pred_Idx,Cured
n01910747,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,107,False
n01910747,InceptionV3,DeepFool,JPEG (q=75),True,107,False
n01910747,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,107,False
n01910747,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,107,False
n01910747,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,107,False
n01910747,InceptionV3,SquareAttack,JPEG (q=75),True,107,False
n01910747,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,76,False
n01910747,InceptionV3,NES,JPEG (q=75),True,107,False
n01910747,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,107,False
n01910747,InceptionV3,BoundaryAttack,JPEG (q=75),True,73,False
n01910747,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,107,False
n01930112,InceptionV3,FGSM,JPEG (q=75),False,111,True
n01930112,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),False,111,True
n01930112,InceptionV3,PGD,JPEG (q=75),True,688,False
n01930112,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,111,True
n01930112,InceptionV3,C&W,JPEG (q=75),True,111,True
n01930112,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,111,True
n01930112,InceptionV3,DeepFool,JPEG (q=75),True,111,True
n01930112,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,111,True
n01930112,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,111,True
n01930112,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,111,True
n01930112,InceptionV3,SquareAttack,JPEG (q=75),False,111,True
n01930112,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),False,111,True
n01930112,InceptionV3,NES,JPEG (q=75),False,111,True
n01930112,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,111,True
n01930112,InceptionV3,BoundaryAttack,JPEG (q=75),True,111,True
n01930112,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,111,True
n01981276,InceptionV3,FGSM,JPEG (q=75),True,124,False
n01981276,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,124,False
n01981276,InceptionV3,PGD,JPEG (q=75),True,318,False
n01981276,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,318,False
n01981276,InceptionV3,C&W,JPEG (q=75),True,121,True
n01981276,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,121,True
n01981276,InceptionV3,DeepFool,JPEG (q=75),True,122,False
n01981276,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,121,True
n01981276,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,318,False
n01981276,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,318,False
n01981276,InceptionV3,SquareAttack,JPEG (q=75),True,121,True
n01981276,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,121,True
n01981276,InceptionV3,NES,JPEG (q=75),False,121,True
n01981276,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,121,True
n01981276,InceptionV3,BoundaryAttack,JPEG (q=75),True,121,True
n01981276,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,126,False
n02074367,InceptionV3,FGSM,JPEG (q=75),True,149,True
n02074367,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,149,True
n02074367,InceptionV3,PGD,JPEG (q=75),True,33,False
n02074367,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,33,False
n02074367,InceptionV3,C&W,JPEG (q=75),True,149,True
n02074367,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,149,True
n02074367,InceptionV3,DeepFool,JPEG (q=75),True,149,True
n02074367,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,149,True
n02074367,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,107,False
n02074367,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,33,False
n02074367,InceptionV3,SquareAttack,JPEG (q=75),True,149,True
n02074367,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,149,True
n02074367,InceptionV3,NES,JPEG (q=75),True,149,True
n02074367,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,149,True
n02074367,InceptionV3,BoundaryAttack,JPEG (q=75),True,107,False
n02074367,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,106,False
n02089867,InceptionV3,FGSM,JPEG (q=75),True,806,False
n02089867,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,774,False
n02089867,InceptionV3,PGD,JPEG (q=75),True,691,False
n02089867,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,570,False
n02089867,InceptionV3,C&W,JPEG (q=75),True,166,True
n02089867,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,388,False
n02089867,InceptionV3,DeepFool,JPEG (q=75),False,166,True
n02089867,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),False,806,False
n02089867,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,301,False
n02089867,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,863,False
n02089867,InceptionV3,SquareAttack,JPEG (q=75),True,906,False
n02089867,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,863,False
n02089867,InceptionV3,NES,JPEG (q=75),True,166,True
n02089867,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,999,False
n02089867,InceptionV3,BoundaryAttack,JPEG (q=75),True,341,False
n02089867,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,164,False
n02091244,InceptionV3,FGSM,JPEG (q=75),True,130,False
n02091244,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,130,False
n02091244,InceptionV3,PGD,JPEG (q=75),True,723,False
n02091244,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,723,False
n02091244,InceptionV3,C&W,JPEG (q=75),True,433,False
n02091244,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,433,False
n02091244,InceptionV3,DeepFool,JPEG (q=75),True,537,True
n02091244,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,537,True
n02091244,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,433,False
n02091244,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,433,False
n02091244,InceptionV3,SquareAttack,JPEG (q=75),True,556,False
n02091244,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,877,False
n02091244,InceptionV3,NES,JPEG (q=75),True,537,True
n02091244,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,537,True
n02091244,InceptionV3,BoundaryAttack,JPEG (q=75),True,142,False
n02091244,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,626,False
n02091831,InceptionV3,FGSM,JPEG (q=75),True,176,False
n02091831,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,176,False
n02091831,InceptionV3,PGD,JPEG (q=75),True,176,False
n02091831,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,176,False
n02091831,InceptionV3,C&W,JPEG (q=75),True,176,False
n02091831,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,212,False
n02091831,InceptionV3,DeepFool,JPEG (q=75),True,167,True
n02091831,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,212,False
n02091831,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,176,False
n02091831,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,212,False
n02091831,InceptionV3,SquareAttack,JPEG (q=75),True,212,False
n02091831,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,212,False
n02091831,InceptionV3,NES,JPEG (q=75),True,167,True
n02091831,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,212,False
n02091831,InceptionV3,BoundaryAttack,JPEG (q=75),True,166,False
n02091831,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,188,False
n02099601,InceptionV3,FGSM,JPEG (q=75),True,273,False
n02099601,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,163,False
n02099601,InceptionV3,PGD,JPEG (q=75),True,163,False
n02099601,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,163,False
n02099601,InceptionV3,C&W,JPEG (q=75),True,207,True
n02099601,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,207,True
n02099601,InceptionV3,DeepFool,JPEG (q=75),True,207,True
n02099601,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,207,True
n02099601,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,271,False
n02099601,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,207,True
n02099601,InceptionV3,SquareAttack,JPEG (q=75),True,207,True
n02099601,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,207,True
n02099601,InceptionV3,NES,JPEG (q=75),True,207,True
n02099601,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,207,True
n02099601,InceptionV3,BoundaryAttack,JPEG (q=75),True,260,False
n02099601,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,168,False
n02101006,InceptionV3,FGSM,JPEG (q=75),True,165,False
n02101006,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,234,False
n02101006,InceptionV3,PGD,JPEG (q=75),True,164,False
n02101006,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,164,False
n02101006,InceptionV3,C&W,JPEG (q=75),True,214,True
n02101006,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,214,True
n02101006,InceptionV3,DeepFool,JPEG (q=75),True,165,False
n02101006,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,212,False
n02101006,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,214,True
n02101006,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,164,False
n02101006,InceptionV3,SquareAttack,JPEG (q=75),True,165,False
n02101006,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,165,False
n02101006,InceptionV3,NES,JPEG (q=75),False,214,True
n02101006,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,214,True
n02101006,InceptionV3,BoundaryAttack,JPEG (q=75),True,234,False
n02101006,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,214,True
n02105505,InceptionV3,FGSM,JPEG (q=75),True,156,False
n02105505,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,204,False
n02105505,InceptionV3,PGD,JPEG (q=75),True,156,False
n02105505,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,155,False
n02105505,InceptionV3,C&W,JPEG (q=75),True,228,True
n02105505,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,265,False
n02105505,InceptionV3,DeepFool,JPEG (q=75),True,229,False
n02105505,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,36,False
n02105505,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,380,False
n02105505,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,188,False
n02105505,InceptionV3,SquareAttack,JPEG (q=75),True,267,False
n02105505,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,228,True
n02105505,InceptionV3,NES,JPEG (q=75),True,229,False
n02105505,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,228,True
n02105505,InceptionV3,BoundaryAttack,JPEG (q=75),True,188,False
n02105505,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,203,False
n02108089,InceptionV3,FGSM,JPEG (q=75),True,247,False
n02108089,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,242,True
n02108089,InceptionV3,PGD,JPEG (q=75),True,255,False
n02108089,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,207,False
n02108089,InceptionV3,C&W,JPEG (q=75),False,242,True
n02108089,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),False,242,True
n02108089,InceptionV3,DeepFool,JPEG (q=75),True,242,True
n02108089,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,242,True
n02108089,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,159,False
n02108089,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,242,True
n02108089,InceptionV3,SquareAttack,JPEG (q=75),False,242,True
n02108089,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),False,242,True
n02108089,InceptionV3,NES,JPEG (q=75),False,242,True
n02108089,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,242,True
n02108089,InceptionV3,BoundaryAttack,JPEG (q=75),True,162,False
n02108089,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,369,False
n02108551,InceptionV3,FGSM,JPEG (q=75),True,221,False
n02108551,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,221,False
n02108551,InceptionV3,PGD,JPEG (q=75),True,221,False
n02108551,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,221,False
n02108551,InceptionV3,C&W,JPEG (q=75),True,244,True
n02108551,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,244,True
n02108551,InceptionV3,DeepFool,JPEG (q=75),True,244,True
n02108551,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,476,False
n02108551,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,221,False
n02108551,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,213,False
n02108551,InceptionV3,SquareAttack,JPEG (q=75),True,244,True
n02108551,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,244,True
n02108551,InceptionV3,NES,JPEG (q=75),False,244,True
n02108551,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,244,True
n02108551,InceptionV3,BoundaryAttack,JPEG (q=75),True,224,False
n02108551,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,244,True
n02108915,InceptionV3,FGSM,JPEG (q=75),True,357,False
n02108915,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,760,False
n02108915,InceptionV3,PGD,JPEG (q=75),True,700,False
n02108915,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,700,False
n02108915,InceptionV3,C&W,JPEG (q=75),True,223,False
n02108915,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,223,False
n02108915,InceptionV3,DeepFool,JPEG (q=75),False,179,True
n02108915,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),False,245,False
n02108915,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,301,False
n02108915,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,76,False
n02108915,InceptionV3,SquareAttack,JPEG (q=75),True,245,False
n02108915,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,760,False
n02108915,InceptionV3,NES,JPEG (q=75),True,179,True
n02108915,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,208,False
n02108915,InceptionV3,BoundaryAttack,JPEG (q=75),True,295,False
n02108915,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,223,False
n02110063,InceptionV3,FGSM,JPEG (q=75),True,82,False
n02110063,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,377,False
n02110063,InceptionV3,PGD,JPEG (q=75),True,377,False
n02110063,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,377,False
n02110063,InceptionV3,C&W,JPEG (q=75),True,427,False
n02110063,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,333,False
n02110063,InceptionV3,DeepFool,JPEG (q=75),True,653,True
n02110063,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,76,False
n02110063,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,301,False
n02110063,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,301,False
n02110063,InceptionV3,SquareAttack,JPEG (q=75),True,912,False
n02110063,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,653,True
n02110063,InceptionV3,NES,JPEG (q=75),True,653,True
n02110063,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,76,False
n02110063,InceptionV3,BoundaryAttack,JPEG (q=75),True,427,False
n02110063,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,428,False
n02110341,InceptionV3,FGSM,JPEG (q=75),True,204,False
n02110341,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,204,False
n02110341,InceptionV3,PGD,JPEG (q=75),True,204,False
n02110341,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,212,False
n02110341,InceptionV3,C&W,JPEG (q=75),True,212,False
n02110341,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,251,True
n02110341,InceptionV3,DeepFool,JPEG (q=75),True,251,True
n02110341,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,251,True
n02110341,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,301,False
n02110341,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,251,True
n02110341,InceptionV3,SquareAttack,JPEG (q=75),True,251,True
n02110341,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,251,True
n02110341,InceptionV3,NES,JPEG (q=75),True,251,True
n02110341,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,251,True
n02110341,InceptionV3,BoundaryAttack,JPEG (q=75),True,257,False
n02110341,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,251,True
n02111277,InceptionV3,FGSM,JPEG (q=75),True,256,False
n02111277,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,256,False
n02111277,InceptionV3,PGD,JPEG (q=75),True,256,False
n02111277,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,367,False
n02111277,InceptionV3,C&W,JPEG (q=75),True,221,True
n02111277,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,221,True
n02111277,InceptionV3,DeepFool,JPEG (q=75),True,256,False
n02111277,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,205,False
n02111277,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,210,False
n02111277,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,210,False
n02111277,InceptionV3,SquareAttack,JPEG (q=75),True,221,True
n02111277,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,295,False
n02111277,InceptionV3,NES,JPEG (q=75),True,256,False
n02111277,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,205,False
n02111277,InceptionV3,BoundaryAttack,JPEG (q=75),True,221,True
n02111277,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,265,False
n02113712,InceptionV3,FGSM,JPEG (q=75),True,175,False
n02113712,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,198,False
n02113712,InceptionV3,PGD,JPEG (q=75),True,175,False
n02113712,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,175,False
n02113712,InceptionV3,C&W,JPEG (q=75),True,194,True
n02113712,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,265,False
n02113712,InceptionV3,DeepFool,JPEG (q=75),True,194,True
n02113712,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,196,False
n02113712,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,301,False
n02113712,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,187,False
n02113712,InceptionV3,SquareAttack,JPEG (q=75),True,194,True
n02113712,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,196,False
n02113712,InceptionV3,NES,JPEG (q=75),True,194,True
n02113712,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,196,False
n02113712,InceptionV3,BoundaryAttack,JPEG (q=75),True,204,False
n02113712,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,196,False
n02114548,InceptionV3,FGSM,JPEG (q=75),True,172,False
n02114548,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,270,False
n02114548,InceptionV3,PGD,JPEG (q=75),True,270,False
n02114548,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,345,False
n02114548,InceptionV3,C&W,JPEG (q=75),True,228,True
n02114548,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,228,True
n02114548,InceptionV3,DeepFool,JPEG (q=75),True,228,True
n02114548,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,157,False
n02114548,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,169,False
n02114548,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,188,False
n02114548,InceptionV3,SquareAttack,JPEG (q=75),True,228,True
n02114548,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,188,False
n02114548,InceptionV3,NES,JPEG (q=75),True,228,True
n02114548,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,188,False
n02114548,InceptionV3,BoundaryAttack,JPEG (q=75),True,188,False
n02114548,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,188,False
n02116738,InceptionV3,FGSM,JPEG (q=75),False,275,True
n02116738,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),False,275,True
n02116738,InceptionV3,PGD,JPEG (q=75),True,262,False
n02116738,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,275,True
n02116738,InceptionV3,C&W,JPEG (q=75),True,275,True
n02116738,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,275,True
n02116738,InceptionV3,DeepFool,JPEG (q=75),True,275,True
n02116738,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,275,True
n02116738,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,275,True
n02116738,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,275,True
n02116738,InceptionV3,SquareAttack,JPEG (q=75),False,275,True
n02116738,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),False,275,True
n02116738,InceptionV3,NES,JPEG (q=75),False,275,True
n02116738,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,275,True
n02116738,InceptionV3,BoundaryAttack,JPEG (q=75),True,275,True
n02116738,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,275,True
n02120079,InceptionV3,FGSM,JPEG (q=75),True,270,False
n02120079,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,270,False
n02120079,InceptionV3,PGD,JPEG (q=75),True,199,False
n02120079,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,203,False
n02120079,InceptionV3,C&W,JPEG (q=75),True,279,True
n02120079,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,270,False
n02120079,InceptionV3,DeepFool,JPEG (q=75),True,270,False
n02120079,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,270,False
n02120079,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,188,False
n02120079,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,203,False
n02120079,InceptionV3,SquareAttack,JPEG (q=75),True,279,True
n02120079,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,279,True
n02120079,InceptionV3,NES,JPEG (q=75),False,279,True
n02120079,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,279,True
n02120079,InceptionV3,BoundaryAttack,JPEG (q=75),True,279,True
n02120079,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,794,False
n02129165,InceptionV3,FGSM,JPEG (q=75),True,287,False
n02129165,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,286,False
n02129165,InceptionV3,PGD,JPEG (q=75),True,285,False
n02129165,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,285,False
n02129165,InceptionV3,C&W,JPEG (q=75),False,291,True
n02129165,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),False,291,True
n02129165,InceptionV3,DeepFool,JPEG (q=75),True,286,False
n02129165,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,291,True
n02129165,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,291,True
n02129165,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,291,True
n02129165,InceptionV3,SquareAttack,JPEG (q=75),True,291,True
n02129165,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,291,True
n02129165,InceptionV3,NES,JPEG (q=75),False,291,True
n02129165,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,291,True
n02129165,InceptionV3,BoundaryAttack,JPEG (q=75),True,260,False
n02129165,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,260,False
n02138441,InceptionV3,FGSM,JPEG (q=75),True,383,False
n02138441,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),True,383,False
n02138441,InceptionV3,PGD,JPEG (q=75),True,335,False
n02138441,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,335,False
n02138441,InceptionV3,C&W,JPEG (q=75),True,383,False
n02138441,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,299,True
n02138441,InceptionV3,DeepFool,JPEG (q=75),True,299,True
n02138441,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,299,True
n02138441,InceptionV3,TargetedI-FGSM,JPEG (q=75),True,299,True
n02138441,InceptionV3,TargetedI-FGSM,Feature Squeeze (4-bit + median-3),True,104,False
n02138441,InceptionV3,SquareAttack,JPEG (q=75),True,299,True
n02138441,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,299,True
n02138441,InceptionV3,NES,JPEG (q=75),True,299,True
n02138441,InceptionV3,NES,Feature Squeeze (4-bit + median-3),True,299,True
n02138441,InceptionV3,BoundaryAttack,JPEG (q=75),True,299,True
n02138441,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,331,False
n02165456,InceptionV3,FGSM,JPEG (q=75),False,986,False
n02165456,InceptionV3,FGSM,Feature Squeeze (4-bit + median-3),False,114,False
n02165456,InceptionV3,PGD,JPEG (q=75),True,986,False
n02165456,InceptionV3,PGD,Feature Squeeze (4-bit + median-3),True,114,False
n02165456,InceptionV3,C&W,JPEG (q=75),True,301,True
n02165456,InceptionV3,C&W,Feature Squeeze (4-bit + median-3),True,301,True
n02165456,InceptionV3,DeepFool,JPEG (q=75),True,301,True
n02165456,InceptionV3,DeepFool,Feature Squeeze (4-bit + median-3),True,301,True
n02165456,InceptionV3,SquareAttack,JPEG (q=75),True,301,True
n02165456,InceptionV3,SquareAttack,Feature Squeeze (4-bit + median-3),True,301,True
n02165456,InceptionV3,NES,JPEG (q=75),False,301,True
n02165456,InceptionV3,NES,Feature Squeeze (4-bit + median-3),False,301,True
n02165456,InceptionV3,BoundaryAttack,JPEG (q=75),True,253,False
n02165456,InceptionV3,BoundaryAttack,Feature Squeeze (4-bit + median-3),True,523,False
